split,language,subset_size,repeat,n_items_full,n_models,pearson_r,p_value
synthetic,deu,25,38,100,30,0.995416137318265,4.305832497393831e-30
synthetic,deu,25,39,100,30,0.9931018494827869,1.2970570467275066e-27
synthetic,deu,25,40,100,30,0.9928529484408896,2.1272607905823895e-27
synthetic,deu,25,41,100,30,0.9984865747571688,8.02359542090969e-37
synthetic,deu,25,42,100,30,0.9974184055681299,1.4077668686362088e-33
synthetic,deu,25,43,100,30,0.993822522410832,2.779473357557854e-28
synthetic,deu,25,44,100,30,0.9947041854178292,3.2358892243633456e-29
synthetic,deu,25,45,100,30,0.9940402863713631,1.6839794633688658e-28
synthetic,deu,25,46,100,30,0.9974915799373176,9.416624453590276e-34
synthetic,deu,25,47,100,30,0.9955275014753777,3.0535963615527644e-30
synthetic,deu,25,48,100,30,0.9927009569813866,2.853416138374296e-27
synthetic,deu,25,49,100,30,0.9965119152794377,9.460744503547545e-32
synthetic,deu,25,50,100,30,0.9850015863495426,6.514644663896797e-23
synthetic,deu,25,51,100,30,0.9923263178325528,5.737268146909458e-27
synthetic,deu,25,52,100,30,0.9951646084333902,9.08225596042604e-30
synthetic,deu,25,53,100,30,0.9967596191891327,3.378355065484041e-32
synthetic,deu,25,54,100,30,0.9972518471603204,3.374671657300532e-33
synthetic,deu,25,55,100,30,0.9951948540868976,8.319986739201062e-30
synthetic,deu,25,56,100,30,0.9969402207144944,1.5152994589877443e-32
synthetic,deu,25,57,100,30,0.9956345898770838,2.1764172633881367e-30
synthetic,deu,25,58,100,30,0.9918676506127345,1.2896253367059552e-26
synthetic,deu,25,59,100,30,0.9961995477636169,3.1374480403251035e-31
synthetic,deu,25,60,100,30,0.9962907567369172,2.23417805132494e-31
synthetic,deu,25,61,100,30,0.987837117959416,3.526005352599317e-24
synthetic,deu,25,62,100,30,0.9952853565628715,6.379011851775498e-30
synthetic,deu,25,63,100,30,0.9951751645607423,8.809141852915308e-30
synthetic,deu,25,64,100,30,0.9938632963386972,2.5339956407575248e-28
synthetic,deu,25,65,100,30,0.9954845046979145,3.490364339939064e-30
synthetic,deu,25,66,100,30,0.9960469420884454,5.439316764229521e-31
synthetic,deu,25,67,100,30,0.9941321518992546,1.3555890694609067e-28
synthetic,deu,25,68,100,30,0.9941285130593102,1.3673753789702126e-28
synthetic,deu,25,69,100,30,0.987453222570892,5.435077635732034e-24
synthetic,deu,25,70,100,30,0.9925581146523288,3.7396095217385335e-27
synthetic,deu,25,71,100,30,0.9951893180534194,8.454908771727883e-30
synthetic,deu,25,72,100,30,0.9970876964320696,7.595198490740744e-33
synthetic,deu,25,73,100,30,0.99512443872588,1.019504755562399e-29
synthetic,deu,25,74,100,30,0.9978591880148344,1.026503549251261e-34
synthetic,deu,25,75,100,30,0.9980345744774117,3.1053879551394583e-35
synthetic,deu,25,76,100,30,0.9893620770307788,5.455140984116912e-25
synthetic,deu,25,77,100,30,0.9883848300692488,1.8560115399310913e-24
synthetic,deu,25,78,100,30,0.995380282825245,4.801042181416606e-30
synthetic,deu,25,79,100,30,0.9977055990292993,2.7053686834042355e-34
synthetic,deu,25,80,100,30,0.994831236420889,2.3050678801422635e-29
synthetic,deu,25,81,100,30,0.9942676961648572,9.781170739687219e-29
synthetic,deu,25,82,100,30,0.992991385444053,1.6190500621450223e-27
synthetic,deu,25,83,100,30,0.9967770970894638,3.1323320989586716e-32
synthetic,deu,25,84,100,30,0.9870476106516528,8.464061015704674e-24
synthetic,deu,25,85,100,30,0.9963466626097562,1.806873834555882e-31
synthetic,deu,25,86,100,30,0.9947664695854479,2.743000378539362e-29
synthetic,deu,25,87,100,30,0.9957050967360934,1.7335045167130782e-30
synthetic,deu,25,88,100,30,0.9949185047753383,1.817113786306058e-29
synthetic,deu,25,89,100,30,0.996215161926305,2.9620071447138964e-31
synthetic,deu,25,90,100,30,0.9977864516313762,1.638005946853238e-34
synthetic,deu,25,91,100,30,0.9961928867986394,3.215186176335239e-31
synthetic,deu,25,92,100,30,0.9870290801953553,8.63419891391336e-24
synthetic,deu,25,93,100,30,0.9977725266239853,1.7881659768791156e-34
synthetic,deu,25,94,100,30,0.9942916774190195,9.224959407090442e-29
synthetic,deu,25,95,100,30,0.9965385329736184,8.500020830505439e-32
synthetic,deu,25,96,100,30,0.996284884819495,2.2841247111535355e-31
synthetic,deu,25,97,100,30,0.9962253972024953,2.8519930578620125e-31
synthetic,deu,25,98,100,30,0.9955270779516044,3.057639231809565e-30
synthetic,deu,25,99,100,30,0.9935986035848049,4.569414148016897e-28
synthetic,deu,25,100,100,30,0.9959227367316786,8.381362317203514e-31
synthetic,deu,25,101,100,30,0.9980902118083518,2.0780842517534202e-35
synthetic,deu,25,102,100,30,0.9909552265924886,5.683209938049926e-26
synthetic,deu,25,103,100,30,0.9940209113146599,1.7620574108364985e-28
synthetic,deu,25,104,100,30,0.9920491967992162,9.411811827423502e-27
synthetic,deu,25,105,100,30,0.9947704048772051,2.71433010330531e-29
synthetic,deu,25,106,100,30,0.9954421128686877,3.9771617190944726e-30
synthetic,deu,25,107,100,30,0.9935058663442986,5.585557047585765e-28
synthetic,deu,25,108,100,30,0.9948011777065463,2.4995429722420513e-29
synthetic,deu,25,109,100,30,0.9889910283358897,8.79594396310648e-25
synthetic,deu,25,110,100,30,0.9940983769983509,1.4687072636000374e-28
synthetic,deu,25,111,100,30,0.9970401140913198,9.526869212173246e-33
synthetic,deu,25,112,100,30,0.9943242862571816,8.515658972376583e-29
synthetic,deu,25,113,100,30,0.992923436486922,1.852439141577683e-27
synthetic,deu,25,114,100,30,0.995089123457562,1.1276584341877847e-29
synthetic,deu,25,115,100,30,0.9972326216789527,3.720214109404865e-33
synthetic,deu,25,116,100,30,0.9966806149840369,4.731065075124685e-32
synthetic,deu,25,117,100,30,0.996966751906616,1.3415847976351967e-32
synthetic,deu,25,118,100,30,0.994927184523318,1.7742329925099475e-29
synthetic,deu,25,119,100,30,0.9948566531258776,2.1516859979586885e-29
synthetic,deu,25,120,100,30,0.9974623421474295,1.107330710789405e-33
synthetic,deu,25,121,100,30,0.9974529221282187,1.1662205364522212e-33
synthetic,deu,25,122,100,30,0.9948648615835388,2.10421118901966e-29
synthetic,deu,25,123,100,30,0.9981071501087253,1.8346000730624476e-35
synthetic,deu,25,124,100,30,0.9935277250524145,5.328740200505781e-28
synthetic,deu,25,125,100,30,0.9896265470621649,3.8409356146028405e-25
synthetic,deu,25,126,100,30,0.9957310859020592,1.5925386859417956e-30
synthetic,deu,25,127,100,30,0.989671791815446,3.613930323313599e-25
synthetic,deu,25,128,100,30,0.9920847384682179,8.841519741750221e-27
synthetic,deu,25,129,100,30,0.9956644867717201,1.977140744934546e-30
synthetic,deu,25,130,100,30,0.99844817042931,1.1392799818494421e-36
synthetic,deu,25,131,100,30,0.995148162713463,9.523452520654607e-30
synthetic,deu,25,132,100,30,0.9973911612375392,1.630376841958434e-33
synthetic,deu,25,133,100,30,0.9932133421189596,1.0331890243602821e-27
synthetic,deu,25,134,100,30,0.9921362810201338,8.071257779880738e-27
synthetic,deu,25,135,100,30,0.9955269713497283,3.058657613680408e-30
synthetic,deu,25,136,100,30,0.9935177187363534,5.444912268770125e-28
synthetic,deu,25,137,100,30,0.9950123902771408,1.4003713332655902e-29
synthetic,deu,25,138,100,30,0.9972682313800822,3.103967432340081e-33
synthetic,deu,25,139,100,30,0.992015457537711,9.984595188869523e-27
synthetic,deu,25,140,100,30,0.9967860072180736,3.013413655920437e-32
synthetic,deu,25,141,100,30,0.9968083142528978,2.733825486574525e-32
synthetic,deu,25,142,100,30,0.9944260444516103,6.614382059620623e-29
synthetic,deu,25,143,100,30,0.9972677409160505,3.1117693186424864e-33
synthetic,deu,25,144,100,30,0.9971358934769565,6.014528866955132e-33
synthetic,deu,25,145,100,30,0.9968740280699641,2.0438709129238176e-32
synthetic,deu,25,146,100,30,0.9953295353407782,5.592775259936548e-30
synthetic,deu,25,147,100,30,0.9896825818677133,3.5616644992119457e-25
synthetic,deu,25,148,100,30,0.9944279796949423,6.582381362780055e-29
synthetic,deu,25,149,100,30,0.9960969941475761,4.551984915458391e-31
synthetic,deu,25,150,100,30,0.9943441235831794,8.109286572139193e-29
synthetic,deu,25,151,100,30,0.9953896885514025,4.666256720940131e-30
synthetic,deu,25,152,100,30,0.9930691161030022,1.3856577451222587e-27
synthetic,deu,25,153,100,30,0.9958175029187801,1.1966670503578837e-30
synthetic,deu,25,154,100,30,0.9965074658458185,9.630847191139149e-32
synthetic,deu,25,155,100,30,0.9948891985148778,1.9691083005663352e-29
synthetic,deu,25,156,100,30,0.9954846350456064,3.4889567922332016e-30
synthetic,deu,25,157,100,30,0.9957126214290892,1.6915431910779456e-30
synthetic,deu,25,158,100,30,0.9965412028904009,8.408828087194694e-32
synthetic,deu,25,159,100,30,0.9899470795229892,2.479990693982921e-25
synthetic,deu,25,160,100,30,0.9966331298094564,5.770268644007623e-32
synthetic,deu,25,161,100,30,0.994485640873657,5.692307053963194e-29
synthetic,deu,25,162,100,30,0.9979021635872354,7.729956964487929e-35
synthetic,deu,25,163,100,30,0.9930787108139315,1.3591222812136374e-27
synthetic,deu,25,164,100,30,0.994764451153473,2.7578143369393557e-29
synthetic,deu,25,165,100,30,0.9917348404752485,1.6166102510571197e-26
synthetic,deu,25,166,100,30,0.9973332590794955,2.216182262368476e-33
synthetic,deu,25,167,100,30,0.993875409359465,2.465043948823998e-28
synthetic,deu,25,168,100,30,0.9924687177151894,4.417669845432744e-27
synthetic,deu,25,169,100,30,0.9958569736600542,1.0481566372823738e-30
synthetic,deu,25,170,100,30,0.9965593965190369,7.811186374406889e-32
synthetic,deu,25,171,100,30,0.9952786468399653,6.50702641571503e-30
synthetic,deu,25,172,100,30,0.9975965180091485,5.180128421892707e-34
synthetic,deu,25,173,100,30,0.9918997531956489,1.2203925841843265e-26
synthetic,deu,25,174,100,30,0.997908962612904,7.386819837428552e-35
synthetic,deu,25,175,100,30,0.9969679912184058,1.3339412397412723e-32
synthetic,deu,25,176,100,30,0.9930756181258246,1.3676235668471521e-27
synthetic,deu,25,177,100,30,0.994582646119802,4.442574860397816e-29
synthetic,deu,25,178,100,30,0.9934616791343628,6.140162050333806e-28
synthetic,deu,25,179,100,30,0.9878286786556016,3.560228613269979e-24
synthetic,deu,25,180,100,30,0.9951212233110737,1.0289381335887818e-29
synthetic,deu,25,181,100,30,0.9950514267113817,1.2547924579777995e-29
synthetic,deu,25,182,100,30,0.9961797747382158,3.3734638826706493e-31
synthetic,deu,25,183,100,30,0.9940781095434409,1.540729484235911e-28
synthetic,deu,25,184,100,30,0.9968348951995598,2.4321620361412443e-32
synthetic,deu,25,185,100,30,0.993024943639509,1.5141419657662321e-27
synthetic,deu,25,186,100,30,0.9940086248849146,1.8132964966555631e-28
synthetic,deu,25,187,100,30,0.9970847532630885,7.703229245420742e-33
synthetic,deu,25,188,100,30,0.9945797586800339,4.475761743980774e-29
synthetic,deu,25,189,100,30,0.9946600176638812,3.633922767199353e-29
synthetic,deu,25,190,100,30,0.9966761839781305,4.820122750902537e-32
synthetic,deu,25,191,100,30,0.992920422386633,1.8634816499884044e-27
synthetic,deu,25,192,100,30,0.9962219221058499,2.8889125562739826e-31
synthetic,deu,25,193,100,30,0.9944749419440674,5.848510220182537e-29
synthetic,deu,25,194,100,30,0.9950637009986151,1.2120056050278689e-29
synthetic,deu,25,195,100,30,0.9854668020648987,4.202875695324172e-23
synthetic,deu,25,196,100,30,0.9915009614014042,2.3858695398600115e-26
synthetic,deu,25,197,100,30,0.9953503996709052,5.253635252835085e-30
synthetic,deu,25,198,100,30,0.995919068578908,8.48735798275877e-31
synthetic,deu,25,199,100,30,0.9931704504804469,1.1281630161839636e-27
synthetic,deu,50,0,100,30,0.9986953890702657,1.0050787261062327e-37
synthetic,deu,50,1,100,30,0.9987255351701347,7.246617662985054e-38
synthetic,deu,50,2,100,30,0.9991912305239246,1.2483013684887087e-40
synthetic,deu,50,3,100,30,0.9967761599081746,3.1450901438057283e-32
synthetic,deu,50,4,100,30,0.9957713224879807,1.3951352406317447e-30
synthetic,deu,50,5,100,30,0.9988329503265632,2.113875071315659e-38
synthetic,deu,50,6,100,30,0.9988883223701509,1.0707266972818263e-38
synthetic,deu,50,7,100,30,0.9987132836396894,8.284620123442094e-38
synthetic,deu,50,8,100,30,0.998532477855958,5.214608408849025e-37
synthetic,deu,50,9,100,30,0.9992942460253982,1.854347324687798e-41
synthetic,deu,50,10,100,30,0.9989162171453276,7.503085551895334e-39
synthetic,deu,50,11,100,30,0.998699082285211,9.659913249173325e-38
synthetic,deu,50,12,100,30,0.9985289673038323,5.391873826795577e-37
synthetic,deu,50,13,100,30,0.9983611975048072,2.4431912338166247e-36
synthetic,deu,50,14,100,30,0.9978413713251517,1.1526707436233157e-34
synthetic,deu,50,15,100,30,0.9982542770650146,5.9150355733458755e-36
synthetic,deu,50,16,100,30,0.9988127492517676,2.687630820624144e-38
synthetic,deu,50,17,100,30,0.9981756112888284,1.0958188230659873e-35
synthetic,deu,50,18,100,30,0.9972842916414689,2.8583049387360837e-33
synthetic,deu,50,19,100,30,0.9980817226650324,2.2110952439894177e-35
synthetic,deu,50,20,100,30,0.9983734204991971,2.200245715069633e-36
synthetic,deu,50,21,100,30,0.9983966656279651,1.798936309890464e-36
synthetic,deu,50,22,100,30,0.9994181626127826,1.2433509888079021e-42
synthetic,deu,50,23,100,30,0.9982208578734082,7.711942765778602e-36
synthetic,deu,50,24,100,30,0.9983494058989054,2.7009576932556836e-36
synthetic,deu,50,25,100,30,0.9987701513635064,4.4013538722716167e-38
synthetic,deu,50,26,100,30,0.9976635006552999,3.4887051723343544e-34
synthetic,deu,50,27,100,30,0.9982698094814665,5.219860028663502e-36
synthetic,deu,50,28,100,30,0.9985765067559661,3.405087197487145e-37
synthetic,deu,50,29,100,30,0.9982187523407478,7.840604299285687e-36
synthetic,deu,50,30,100,30,0.9988154484149159,2.603383185816361e-38
synthetic,deu,50,31,100,30,0.998187774493416,9.979272967580539e-36
synthetic,deu,50,32,100,30,0.9976509019111803,3.7612125129151836e-34
synthetic,deu,50,33,100,30,0.9983972173224429,1.7902956683746393e-36
synthetic,deu,50,34,100,30,0.9984508530570328,1.112033356290582e-36
synthetic,deu,50,35,100,30,0.9987829079205423,3.803861766342721e-38
synthetic,deu,50,36,100,30,0.9987014177697882,9.420071013115477e-38
synthetic,deu,50,37,100,30,0.9987698652102251,4.415705008257204e-38
synthetic,deu,50,38,100,30,0.9983426679390744,2.859363834318196e-36
synthetic,deu,50,39,100,30,0.9990207957223264,1.813635133550067e-39
synthetic,deu,50,40,100,30,0.9982934394633318,4.306356250901052e-36
synthetic,deu,50,41,100,30,0.9985587189192985,4.051232790515069e-37
synthetic,deu,50,42,100,30,0.9987697066183142,4.423677397137349e-38
synthetic,deu,50,43,100,30,0.9983443267938832,2.8195839960734317e-36
synthetic,deu,50,44,100,30,0.9988867471286377,1.0921540072219028e-38
synthetic,deu,50,45,100,30,0.9971037072755576,7.031738648293492e-33
synthetic,deu,50,46,100,30,0.9989332676720786,6.009929414916657e-39
synthetic,deu,50,47,100,30,0.9992867245015924,2.1509330087655104e-41
synthetic,deu,50,48,100,30,0.9989106141735393,8.064498202206245e-39
synthetic,deu,50,49,100,30,0.9986494896184158,1.630481513613962e-37
synthetic,deu,50,50,100,30,0.9983137334199288,3.6427296755843514e-36
synthetic,deu,50,51,100,30,0.9982640509763537,5.4682232383684005e-36
synthetic,deu,50,52,100,30,0.9971828153709033,4.774098857046476e-33
synthetic,deu,50,53,100,30,0.998898032900471,9.470238021482435e-39
synthetic,deu,50,54,100,30,0.9963603996369731,1.714189901034206e-31
synthetic,deu,50,55,100,30,0.9978832737756393,8.762544870721731e-35
synthetic,deu,50,56,100,30,0.9950299876272215,1.3329067779432097e-29
synthetic,deu,50,57,100,30,0.9979605692632078,5.207794927315102e-35
synthetic,deu,50,58,100,30,0.9994376983653733,7.708916327062364e-43
synthetic,deu,50,59,100,30,0.9977228494015763,2.434367012893866e-34
synthetic,deu,50,60,100,30,0.9978549083040139,1.055581687960123e-34
synthetic,deu,50,61,100,30,0.9973908516522301,1.6330844881033247e-33
synthetic,deu,50,62,100,30,0.999243899232281,4.864377140514329e-41
synthetic,deu,50,63,100,30,0.9988543892140513,1.6308137548478024e-38
synthetic,deu,50,64,100,30,0.9971847782245008,4.727797061641198e-33
synthetic,deu,50,65,100,30,0.9987613893143258,4.861019995798515e-38
synthetic,deu,50,66,100,30,0.9984259460081905,1.3900495973791774e-36
synthetic,deu,50,67,100,30,0.9986517833092077,1.592160109101811e-37
synthetic,deu,50,68,100,30,0.9987459132491229,5.783426377435341e-38
synthetic,deu,50,69,100,30,0.9979926692491843,4.1713651365733273e-35
synthetic,deu,50,70,100,30,0.9965878578360033,6.95483775790323e-32
synthetic,deu,50,71,100,30,0.9990251315156541,1.7044314933141478e-39
synthetic,deu,50,72,100,30,0.9990910509740142,6.398265719931852e-40
synthetic,deu,50,73,100,30,0.9982247987055309,7.476385199818612e-36
synthetic,deu,50,74,100,30,0.9988745756361629,1.271647209786602e-38
synthetic,deu,50,75,100,30,0.996817521546348,2.62560838242754e-32
synthetic,deu,50,76,100,30,0.9987889327556763,3.5486904157724876e-38
synthetic,deu,50,77,100,30,0.9957774516954264,1.3671410753490055e-30
synthetic,deu,50,78,100,30,0.9988884267921602,1.0693201786616425e-38
synthetic,deu,50,79,100,30,0.9984354282771266,1.277371496765717e-36
synthetic,deu,50,80,100,30,0.9988237170760476,2.3603113329486784e-38
synthetic,deu,50,81,100,30,0.9988455378089928,1.81625874191207e-38
synthetic,deu,50,82,100,30,0.9982564869523018,5.811143045959144e-36
synthetic,deu,50,83,100,30,0.996750866201674,3.508195728681478e-32
synthetic,deu,50,84,100,30,0.9977867193083938,1.6352376832890712e-34
synthetic,deu,50,85,100,30,0.9990100688929716,2.112345813132706e-39
synthetic,deu,50,86,100,30,0.997894339627163,8.1431101503579e-35
synthetic,deu,50,87,100,30,0.9978769550917146,9.135586991750996e-35
synthetic,deu,50,88,100,30,0.9961151769013533,4.26439505286635e-31
synthetic,deu,50,89,100,30,0.9994545770682434,5.031928686931683e-43
synthetic,deu,50,90,100,30,0.9982603429851491,5.633908185298308e-36
synthetic,deu,50,91,100,30,0.9981999189332539,9.083400841433799e-36
synthetic,deu,50,92,100,30,0.9991175489885258,4.229092534229242e-40
synthetic,deu,50,93,100,30,0.9991281795433384,3.569320176457066e-40
synthetic,deu,50,94,100,30,0.9988182258228484,2.51925811603234e-38
synthetic,deu,50,95,100,30,0.9984831259205803,8.283230043040342e-37
synthetic,deu,50,96,100,30,0.9984789752083587,8.606041922617484e-37
synthetic,deu,50,97,100,30,0.9988641814872492,1.446225671454855e-38
synthetic,deu,50,98,100,30,0.9987133578037224,8.277941204139045e-38
synthetic,deu,50,99,100,30,0.9988252239119633,2.3183528899775518e-38
synthetic,deu,50,100,100,30,0.9976467998615949,3.8541183396625036e-34
synthetic,deu,50,101,100,30,0.9990904577872044,6.456948870238527e-40
synthetic,deu,50,102,100,30,0.9977572538929294,1.967495754661553e-34
synthetic,deu,50,103,100,30,0.9980534865124647,2.7125471630759694e-35
synthetic,deu,50,104,100,30,0.998971911101778,3.5861149794506795e-39
