model_raw,model,family,params_b,language,split,accuracy,stderr,n_problems,english_accuracy,english_stderr,english_n_problems,transfer_gap,transfer_gap_stderr,performance_recovered,performance_recovered_stderr,language_name,typological_distance_from_english,typological_feature_set,common_crawl_language,common_crawl_crawl,common_crawl_pages,resource_source_path,log10_common_crawl_pages,tokenizer_repo,fertility_tokens_per_character,english_fertility_tokens_per_character,normalized_fertility,n_matched_questions,token_count,non_whitespace_character_count,english_token_count,english_non_whitespace_character_count
vllm/Qwen/Qwen2.5-1.5B-Instruct,Qwen2.5-1.5B-Instruct,Qwen2.5,1.5,jpn,synthetic,0.207,0.0090618187070333,2000,0.5525,0.0095219330287658,2000,0.34550000000000003,0.013144723918114054,0.3746606334841629,0.017626726225579953,jpn,0.4998069870609444,URIEL syntax_knn,jpn,CC-MAIN-2026-21,118455052,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.073553587717582,Qwen/Qwen2.5-1.5B-Instruct,0.7281824738550307,0.3110715194706032,2.340884421352001,100,8077,11092,6111,19645
vllm/Qwen/Qwen2.5-1.5B-Instruct,Qwen2.5-1.5B-Instruct,Qwen2.5,1.5,mar,original,0.015,0.0085723303998882,100,0.59,0.049431107042371,100,0.575,0.05016890662471315,0.025423728813559324,0.014684677814860199,mar,0.43515421744059357,URIEL syntax_knn,mar,CC-MAIN-2026-21,649289,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.812438045288022,Qwen/Qwen2.5-1.5B-Instruct,1.1631330432367373,0.3110715194706032,3.7391177604951245,100,25126,21602,6111,19645
vllm/Qwen/Qwen2.5-1.5B-Instruct,Qwen2.5-1.5B-Instruct,Qwen2.5,1.5,mar,synthetic,0.0145,0.0026736583971428,2000,0.5525,0.0095219330287658,2000,0.538,0.009890179868380214,0.026244343891402715,0.004860292248941856,mar,0.43515421744059357,URIEL syntax_knn,mar,CC-MAIN-2026-21,649289,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.812438045288022,Qwen/Qwen2.5-1.5B-Instruct,1.1631330432367373,0.3110715194706032,3.7391177604951245,100,25126,21602,6111,19645
vllm/Qwen/Qwen2.5-1.5B-Instruct,Qwen2.5-1.5B-Instruct,Qwen2.5,1.5,nld,original,0.25,0.0313822957230423,100,0.59,0.049431107042371,100,0.33999999999999997,0.058551539930925975,0.42372881355932207,0.06394925833406824,nld,0.07570690126642576,URIEL syntax_knn,nld,CC-MAIN-2026-21,39513234,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.596742576400662,Qwen/Qwen2.5-1.5B-Instruct,0.39352324394543936,0.3110715194706032,1.2650571309618976,100,8482,21554,6111,19645
vllm/Qwen/Qwen2.5-1.5B-Instruct,Qwen2.5-1.5B-Instruct,Qwen2.5,1.5,nld,synthetic,0.2555,0.0097548682065348,2000,0.5525,0.0095219330287658,2000,0.297,0.013631751990524346,0.46244343891402717,0.019371335551938294,nld,0.07570690126642576,URIEL syntax_knn,nld,CC-MAIN-2026-21,39513234,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.596742576400662,Qwen/Qwen2.5-1.5B-Instruct,0.39352324394543936,0.3110715194706032,1.2650571309618976,100,8482,21554,6111,19645
vllm/Qwen/Qwen2.5-1.5B-Instruct,Qwen2.5-1.5B-Instruct,Qwen2.5,1.5,nob,original,0.2333333333333333,0.0286234895258681,100,0.59,0.049431107042371,100,0.3566666666666667,0.057120385993722246,0.39548022598870053,0.05874950221604341,Norwegian Bokmal,0.10138170956458059,URIEL syntax_knn,nor,CC-MAIN-2026-21,7148610,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.854221604316353,Qwen/Qwen2.5-1.5B-Instruct,0.4228127350213086,0.3110715194706032,1.3592139059881538,100,8433,19945,6111,19645
vllm/Qwen/Qwen2.5-1.5B-Instruct,Qwen2.5-1.5B-Instruct,Qwen2.5,1.5,nob,synthetic,0.192,0.0088094723679514,2000,0.5525,0.0095219330287658,2000,0.3605,0.012972047332861544,0.34751131221719456,0.017032448215215663,Norwegian Bokmal,0.10138170956458059,URIEL syntax_knn,nor,CC-MAIN-2026-21,7148610,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.854221604316353,Qwen/Qwen2.5-1.5B-Instruct,0.4228127350213086,0.3110715194706032,1.3592139059881538,100,8433,19945,6111,19645
vllm/Qwen/Qwen2.5-1.5B-Instruct,Qwen2.5-1.5B-Instruct,Qwen2.5,1.5,rus,original,0.32,0.0372813490890416,100,0.59,0.049431107042371,100,0.26999999999999996,0.061913918736688944,0.5423728813559322,0.07783112894219882,Russian,0.18824593690905445,URIEL syntax_knn,rus,CC-MAIN-2026-21,138631119,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.141860728782362,Qwen/Qwen2.5-1.5B-Instruct,0.4443868901864758,0.3110715194706032,1.4285682306845553,100,9437,21236,6111,19645
vllm/Qwen/Qwen2.5-1.5B-Instruct,Qwen2.5-1.5B-Instruct,Qwen2.5,1.5,rus,synthetic,0.282,0.0100642259673638,2000,0.5525,0.0095219330287658,2000,0.2705,0.01385481334866915,0.5104072398190045,0.020228530918792172,Russian,0.18824593690905445,URIEL syntax_knn,rus,CC-MAIN-2026-21,138631119,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.141860728782362,Qwen/Qwen2.5-1.5B-Instruct,0.4443868901864758,0.3110715194706032,1.4285682306845553,100,9437,21236,6111,19645
vllm/Qwen/Qwen2.5-1.5B-Instruct,Qwen2.5-1.5B-Instruct,Qwen2.5,1.5,ukr,original,0.215,0.0311845273729576,100,0.59,0.049431107042371,100,0.375,0.058445779068373116,0.364406779661017,0.06103916771635819,Ukrainian,0.15273132616089036,URIEL syntax_knn,ukr,CC-MAIN-2026-21,17456210,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.2419499578829365,Qwen/Qwen2.5-1.5B-Instruct,0.6400336810590822,0.3110715194706032,2.057512954411008,100,13682,21377,6111,19645
vllm/Qwen/Qwen2.5-1.5B-Instruct,Qwen2.5-1.5B-Instruct,Qwen2.5,1.5,ukr,synthetic,0.194,0.0088442699277711,2000,0.5525,0.0095219330287658,2000,0.3585,0.012995703873187372,0.35113122171945704,0.017113383463256745,Ukrainian,0.15273132616089036,URIEL syntax_knn,ukr,CC-MAIN-2026-21,17456210,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.2419499578829365,Qwen/Qwen2.5-1.5B-Instruct,0.6400336810590822,0.3110715194706032,2.057512954411008,100,13682,21377,6111,19645
vllm/Qwen/Qwen2.5-1.5B-Instruct,Qwen2.5-1.5B-Instruct,Qwen2.5,1.5,zho,original,0.215,0.0311845273729576,100,0.59,0.049431107042371,100,0.375,0.058445779068373116,0.364406779661017,0.06103916771635819,Chinese,0.2892275292349138,URIEL syntax_knn,zho,CC-MAIN-2026-21,102274716,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.009768282208015,Qwen/Qwen2.5-1.5B-Instruct,0.9554681552905354,0.3110715194706032,3.071538522448465,100,7531,7882,6111,19645
vllm/Qwen/Qwen2.5-1.5B-Instruct,Qwen2.5-1.5B-Instruct,Qwen2.5,1.5,zho,synthetic,0.191,0.0087919365940921,2000,0.5525,0.0095219330287658,2000,0.3615,0.012960144971366518,0.34570135746606334,0.016991777253098337,Chinese,0.2892275292349138,URIEL syntax_knn,zho,CC-MAIN-2026-21,102274716,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.009768282208015,Qwen/Qwen2.5-1.5B-Instruct,0.9554681552905354,0.3110715194706032,3.071538522448465,100,7531,7882,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,ara,original,0.7,0.0460566186471838,100,0.81,0.0394277244403662,100,0.1100000000000001,0.06062802632246549,0.8641975308641974,0.0707290486931976,ara,0.34901322303461213,URIEL syntax_knn,ara,CC-MAIN-2026-21,14123579,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.149944763500101,Qwen/Qwen2.5-3B-Instruct,0.5197614136796923,0.3110715194706032,1.6708743203628793,100,9324,17939,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,ara,synthetic,0.621,0.0108507312741857,2000,0.8145,0.0086938292100297,2000,0.1935,0.013903993509699192,0.7624309392265193,0.015610969238670487,ara,0.34901322303461213,URIEL syntax_knn,ara,CC-MAIN-2026-21,14123579,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.149944763500101,Qwen/Qwen2.5-3B-Instruct,0.5197614136796923,0.3110715194706032,1.6708743203628793,100,9324,17939,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,dan,original,0.65,0.0479372485441102,100,0.81,0.0394277244403662,100,0.16000000000000003,0.06206871395900874,0.8024691358024691,0.07091020767842163,Danish,0.11992176734660287,URIEL syntax_knn,dan,CC-MAIN-2026-21,11404389,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.057072022533615,Qwen/Qwen2.5-3B-Instruct,0.4247255749267372,0.3110715194706032,1.3653631025095323,100,8551,20133,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,dan,synthetic,0.5445,0.0111387571548839,2000,0.8145,0.0086938292100297,2000,0.27,0.01412991780898399,0.6685082872928176,0.015425216982004579,Danish,0.11992176734660287,URIEL syntax_knn,dan,CC-MAIN-2026-21,11404389,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.057072022533615,Qwen/Qwen2.5-3B-Instruct,0.4247255749267372,0.3110715194706032,1.3653631025095323,100,8551,20133,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,deu,original,0.77,0.042295258468165,100,0.81,0.0394277244403662,100,0.040000000000000036,0.057822438062004385,0.9506172839506173,0.06976881704281637,German,0.09745802098497969,URIEL syntax_knn,deu,CC-MAIN-2026-21,129221452,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.111334616692115,Qwen/Qwen2.5-3B-Instruct,0.36802278999376836,0.3110715194706032,1.1830809539236753,100,8268,22466,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,deu,synthetic,0.6515,0.0106574230155636,2000,0.8145,0.0086938292100297,2000,0.16300000000000003,0.013753666117287797,0.7998772252915899,0.015623713620709247,German,0.09745802098497969,URIEL syntax_knn,deu,CC-MAIN-2026-21,129221452,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.111334616692115,Qwen/Qwen2.5-3B-Instruct,0.36802278999376836,0.3110715194706032,1.1830809539236753,100,8268,22466,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,est,original,0.15,0.0358870281282636,100,0.81,0.0394277244403662,100,0.66,0.053314390575380614,0.18518518518518517,0.04521266240250222,est,0.22659791675913576,URIEL syntax_knn,est,CC-MAIN-2026-21,3089989,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.489956933389947,Qwen/Qwen2.5-3B-Instruct,0.4884087994475683,0.3110715194706032,1.5700852340283882,100,9902,20274,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,est,synthetic,0.151,0.0080082186398032,2000,0.8145,0.0086938292100297,2000,0.6635,0.011820077500425158,0.18538980969920196,0.010029220518869654,est,0.22659791675913576,URIEL syntax_knn,est,CC-MAIN-2026-21,3089989,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.489956933389947,Qwen/Qwen2.5-3B-Instruct,0.4884087994475683,0.3110715194706032,1.5700852340283882,100,9902,20274,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,fra,original,0.7,0.0460566186471838,100,0.81,0.0394277244403662,100,0.1100000000000001,0.06062802632246549,0.8641975308641974,0.0707290486931976,French,0.18824593690905445,URIEL syntax_knn,fra,CC-MAIN-2026-21,102728618,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.011691445624011,Qwen/Qwen2.5-3B-Instruct,0.372296302903269,0.3110715194706032,1.1968189937055669,100,8348,22423,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,fra,synthetic,0.698,0.0102689203601294,2000,0.8145,0.0086938292100297,2000,0.11650000000000005,0.013454864982445783,0.8569674647022713,0.015576337995275233,French,0.18824593690905445,URIEL syntax_knn,fra,CC-MAIN-2026-21,102728618,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.011691445624011,Qwen/Qwen2.5-3B-Instruct,0.372296302903269,0.3110715194706032,1.1968189937055669,100,8348,22423,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,hin,original,0.48,0.0502116731568678,100,0.81,0.0394277244403662,100,0.33000000000000007,0.06384166018954683,0.5925925925925926,0.06837227860104422,hin,0.3838046008442838,URIEL syntax_knn,hin,CC-MAIN-2026-21,4774018,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.678884052141607,Qwen/Qwen2.5-3B-Instruct,1.1958312405826217,0.3110715194706032,3.844232485885388,100,23809,19910,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,hin,synthetic,0.381,0.0108617903333024,2000,0.8145,0.0086938292100297,2000,0.4335,0.01391262576143652,0.4677716390423573,0.014239577493087996,hin,0.3838046008442838,URIEL syntax_knn,hin,CC-MAIN-2026-21,4774018,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.678884052141607,Qwen/Qwen2.5-3B-Instruct,1.1958312405826217,0.3110715194706032,3.844232485885388,100,23809,19910,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,isl,original,0.15,0.0358870281282636,100,0.81,0.0394277244403662,100,0.66,0.053314390575380614,0.18518518518518517,0.04521266240250222,Icelandic,0.13127809128711687,URIEL syntax_knn,isl,CC-MAIN-2026-21,777022,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.890433315253091,Qwen/Qwen2.5-3B-Instruct,0.5450484341201919,0.3110715194706032,1.7521643737998969,100,11591,21266,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,isl,synthetic,0.124,0.0073715106718224,2000,0.8145,0.0086938292100297,2000,0.6905,0.011398326013847698,0.15224063842848373,0.0091950769385332,Icelandic,0.13127809128711687,URIEL syntax_knn,isl,CC-MAIN-2026-21,777022,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.890433315253091,Qwen/Qwen2.5-3B-Instruct,0.5450484341201919,0.3110715194706032,1.7521643737998969,100,11591,21266,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,ita,original,0.75,0.0435194139889244,100,0.81,0.0394277244403662,100,0.06000000000000005,0.05872380137972029,0.9259259259259258,0.0701285813642722,Italian,0.14220584589844,URIEL syntax_knn,ita,CC-MAIN-2026-21,53457335,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.728007304146603,Qwen/Qwen2.5-3B-Instruct,0.3917287089159252,0.3110715194706032,1.2592882485114305,100,8629,22028,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,ita,synthetic,0.6915,0.010330403361767,2000,0.8145,0.0086938292100297,2000,0.123,0.013501848019807236,0.848987108655617,0.01558782629956121,Italian,0.14220584589844,URIEL syntax_knn,ita,CC-MAIN-2026-21,53457335,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.728007304146603,Qwen/Qwen2.5-3B-Instruct,0.3917287089159252,0.3110715194706032,1.2592882485114305,100,8629,22028,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,jpn,original,0.62,0.0487831731214563,100,0.81,0.0394277244403662,100,0.19000000000000006,0.0627243448299257,0.7654320987654321,0.07081928353579361,jpn,0.4998069870609444,URIEL syntax_knn,jpn,CC-MAIN-2026-21,118455052,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.073553587717582,Qwen/Qwen2.5-3B-Instruct,0.7281824738550307,0.3110715194706032,2.340884421352001,100,8077,11092,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,jpn,synthetic,0.543,0.0111417040341409,2000,0.8145,0.0086938292100297,2000,0.27149999999999996,0.014132240980027098,0.6666666666666667,0.015419343274547307,jpn,0.4998069870609444,URIEL syntax_knn,jpn,CC-MAIN-2026-21,118455052,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.073553587717582,Qwen/Qwen2.5-3B-Instruct,0.7281824738550307,0.3110715194706032,2.340884421352001,100,8077,11092,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,mar,original,0.19,0.0394277244403662,100,0.81,0.0394277244403662,100,0.6200000000000001,0.05575922263707503,0.2345679012345679,0.04999740597523704,mar,0.43515421744059357,URIEL syntax_knn,mar,CC-MAIN-2026-21,649289,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.812438045288022,Qwen/Qwen2.5-3B-Instruct,1.1631330432367373,0.3110715194706032,3.7391177604951245,100,25126,21602,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,mar,synthetic,0.1415,0.0077954640419807,2000,0.8145,0.0086938292100297,2000,0.673,0.011676982742257511,0.17372621240024552,0.009748837934761705,mar,0.43515421744059357,URIEL syntax_knn,mar,CC-MAIN-2026-21,649289,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.812438045288022,Qwen/Qwen2.5-3B-Instruct,1.1631330432367373,0.3110715194706032,3.7391177604951245,100,25126,21602,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,nld,original,0.62,0.0487831731214563,100,0.81,0.0394277244403662,100,0.19000000000000006,0.0627243448299257,0.7654320987654321,0.07081928353579361,nld,0.07570690126642576,URIEL syntax_knn,nld,CC-MAIN-2026-21,39513234,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.596742576400662,Qwen/Qwen2.5-3B-Instruct,0.39352324394543936,0.3110715194706032,1.2650571309618976,100,8482,21554,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,nld,synthetic,0.6075,0.0109216077460179,2000,0.8145,0.0086938292100297,2000,0.20699999999999996,0.01395937613545261,0.7458563535911603,0.015594238254127306,nld,0.07570690126642576,URIEL syntax_knn,nld,CC-MAIN-2026-21,39513234,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.596742576400662,Qwen/Qwen2.5-3B-Instruct,0.39352324394543936,0.3110715194706032,1.2650571309618976,100,8482,21554,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,nob,original,0.63,0.0485236587093909,100,0.81,0.0394277244403662,100,0.18000000000000005,0.06252272314199772,0.7777777777777777,0.07086623534461337,Norwegian Bokmal,0.10138170956458059,URIEL syntax_knn,nor,CC-MAIN-2026-21,7148610,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.854221604316353,Qwen/Qwen2.5-3B-Instruct,0.4228127350213086,0.3110715194706032,1.3592139059881538,100,8433,19945,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,nob,synthetic,0.5835,0.011026090074508,2000,0.8145,0.0086938292100297,2000,0.23099999999999998,0.014041272330680346,0.7163904235727441,0.015547604587781682,Norwegian Bokmal,0.10138170956458059,URIEL syntax_knn,nor,CC-MAIN-2026-21,7148610,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.854221604316353,Qwen/Qwen2.5-3B-Instruct,0.4228127350213086,0.3110715194706032,1.3592139059881538,100,8433,19945,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,rus,original,0.7,0.0460566186471838,100,0.81,0.0394277244403662,100,0.1100000000000001,0.06062802632246549,0.8641975308641974,0.0707290486931976,Russian,0.18824593690905445,URIEL syntax_knn,rus,CC-MAIN-2026-21,138631119,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.141860728782362,Qwen/Qwen2.5-3B-Instruct,0.4443868901864758,0.3110715194706032,1.4285682306845553,100,9437,21236,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,rus,synthetic,0.6565,0.0106212183924477,2000,0.8145,0.0086938292100297,2000,0.15800000000000003,0.013725631004556217,0.8060159607120932,0.015622494092106844,Russian,0.18824593690905445,URIEL syntax_knn,rus,CC-MAIN-2026-21,138631119,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.141860728782362,Qwen/Qwen2.5-3B-Instruct,0.4443868901864758,0.3110715194706032,1.4285682306845553,100,9437,21236,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,ukr,original,0.61,0.0490207130000197,100,0.81,0.0394277244403662,100,0.20000000000000007,0.06290926607087187,0.7530864197530863,0.07075564770314123,Ukrainian,0.15273132616089036,URIEL syntax_knn,ukr,CC-MAIN-2026-21,17456210,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.2419499578829365,Qwen/Qwen2.5-3B-Instruct,0.6400336810590822,0.3110715194706032,2.057512954411008,100,13682,21377,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,ukr,synthetic,0.5665,0.0110837854612075,2000,0.8145,0.0086938292100297,2000,0.248,0.014086623672237446,0.6955187231430325,0.015501401411448663,Ukrainian,0.15273132616089036,URIEL syntax_knn,ukr,CC-MAIN-2026-21,17456210,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.2419499578829365,Qwen/Qwen2.5-3B-Instruct,0.6400336810590822,0.3110715194706032,2.057512954411008,100,13682,21377,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,zho,original,0.74,0.0440844002276808,100,0.81,0.0394277244403662,100,0.07000000000000006,0.059143721543201806,0.9135802469135802,0.07028262729590722,Chinese,0.2892275292349138,URIEL syntax_knn,zho,CC-MAIN-2026-21,102274716,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.009768282208015,Qwen/Qwen2.5-3B-Instruct,0.9554681552905354,0.3110715194706032,3.071538522448465,100,7531,7882,6111,19645
vllm/Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen2.5,3.0,zho,synthetic,0.715,0.0100964582520118,2000,0.8145,0.0086938292100297,2000,0.09950000000000003,0.013323705774587743,0.8778391651319828,0.01553876758506598,Chinese,0.2892275292349138,URIEL syntax_knn,zho,CC-MAIN-2026-21,102274716,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.009768282208015,Qwen/Qwen2.5-3B-Instruct,0.9554681552905354,0.3110715194706032,3.071538522448465,100,7531,7882,6111,19645
