model_raw,model,family,tokenizer_repo,language,fertility_tokens_per_character,english_fertility_tokens_per_character,normalized_fertility,n_matched_questions,token_count,non_whitespace_character_count,english_token_count,english_non_whitespace_character_count
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,eng_metric,0.2981002425222312,0.2992618987019598,0.9961182623489083,100,5900,19792,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,rus,0.5740723300056508,0.2992618987019598,1.9182940845315548,100,12191,21236,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,deu,0.35969910086352713,0.2992618987019598,1.2019542161020564,100,8081,22466,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,fra,0.3641796369798867,0.2992618987019598,1.2169261725582368,100,8166,22423,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,ita,0.3816052297076448,0.2992618987019598,1.2751547435969863,100,8406,22028,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,ukr,0.7268559666931749,0.2992618987019598,2.4288289616750163,100,15538,21377,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,dan,0.4123081507971986,0.2992618987019598,1.3777502334429268,100,8301,20133,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,nob,0.4103785409877162,0.2992618987019598,1.371302336741569,100,8185,19945,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,isl,0.5363491018527227,0.2992618987019598,1.7922398547196354,100,11406,21266,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,ara,0.8919114777858298,0.2992618987019598,2.980370978245046,100,16000,17939,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,est,0.4779027325638749,0.2992618987019598,1.5969381155327984,100,9689,20274,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,hin,1.2682571572074335,0.2992618987019598,4.237950646936559,100,25251,19910,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,jpn,1.014064190407501,0.2992618987019598,3.388550947534505,100,11248,11092,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,mar,1.2391908156652163,0.2992618987019598,4.140823877146313,100,26769,21602,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,nld,0.3823884197828709,0.2992618987019598,1.2777718160630207,100,8242,21554,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,zho,1.4850291804110631,0.2992618987019598,4.962306216903442,100,11705,7882,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,eng,0.2992618987019598,0.2992618987019598,1.0,100,5879,19645,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,eng_metric,0.2981002425222312,0.2992618987019598,0.9961182623489083,100,5900,19792,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,rus,0.5740723300056508,0.2992618987019598,1.9182940845315548,100,12191,21236,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,deu,0.35969910086352713,0.2992618987019598,1.2019542161020564,100,8081,22466,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,fra,0.3641796369798867,0.2992618987019598,1.2169261725582368,100,8166,22423,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,ita,0.3816052297076448,0.2992618987019598,1.2751547435969863,100,8406,22028,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,ukr,0.7268559666931749,0.2992618987019598,2.4288289616750163,100,15538,21377,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,dan,0.4123081507971986,0.2992618987019598,1.3777502334429268,100,8301,20133,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,nob,0.4103785409877162,0.2992618987019598,1.371302336741569,100,8185,19945,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,isl,0.5363491018527227,0.2992618987019598,1.7922398547196354,100,11406,21266,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,ara,0.8919114777858298,0.2992618987019598,2.980370978245046,100,16000,17939,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,est,0.4779027325638749,0.2992618987019598,1.5969381155327984,100,9689,20274,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,hin,1.2682571572074335,0.2992618987019598,4.237950646936559,100,25251,19910,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,jpn,1.014064190407501,0.2992618987019598,3.388550947534505,100,11248,11092,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,mar,1.2391908156652163,0.2992618987019598,4.140823877146313,100,26769,21602,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning on),OLMo 3,allenai/Olmo-3-7B-Think,nld,0.3823884197828709,0.2992618987019598,1.2777718160630207,100,8242,21554,5879,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,zho,1.2975133214920072,0.3571392211758717,3.6330742874444812,100,10227,7882,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,eng,0.3571392211758717,0.3571392211758717,1.0,100,7016,19645,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,eng_metric,0.3561540016168149,0.3571392211758717,0.9972413571497047,100,7049,19792,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,rus,0.6067055942738746,0.3571392211758717,1.698792958881167,100,12884,21236,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,deu,0.4562895041395887,0.3571392211758717,1.277623618703281,100,10251,22466,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,fra,0.4629175400258663,0.3571392211758717,1.2961823081254482,100,10380,22423,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,ita,0.4579625930633739,0.3571392211758717,1.2823083153834065,100,10088,22028,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,ukr,0.7408429620620293,0.3571392211758717,2.0743814124442084,100,15837,21377,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,dan,0.4927233894600904,0.3571392211758717,1.3796395361949083,100,9920,20133,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,nob,0.48809225369766857,0.3571392211758717,1.3666722240437144,100,9735,19945,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,isl,0.5824790745791404,0.3571392211758717,1.630958013128166,100,12387,21266,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,ara,0.9728524443948938,0.3571392211758717,2.724014576701495,100,17452,17939,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,est,0.5319621189701095,0.3571392211758717,1.4895090973728338,100,10785,20274,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,hin,1.4509794073329985,0.3571392211758717,4.062783702545148,100,28889,19910,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,jpn,0.9414893617021277,0.3571392211758717,2.6361970511172035,100,10443,11092,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,mar,1.4059809276918804,0.3571392211758717,3.9367866768111446,100,30372,21602,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-2b-instruct,nld,0.46668831771364944,0.3571392211758717,1.306740593142053,100,10059,21554,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,zho,1.2975133214920072,0.3571392211758717,3.6330742874444812,100,10227,7882,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,eng,0.3571392211758717,0.3571392211758717,1.0,100,7016,19645,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,eng_metric,0.3561540016168149,0.3571392211758717,0.9972413571497047,100,7049,19792,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,rus,0.6067055942738746,0.3571392211758717,1.698792958881167,100,12884,21236,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,deu,0.4562895041395887,0.3571392211758717,1.277623618703281,100,10251,22466,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,fra,0.4629175400258663,0.3571392211758717,1.2961823081254482,100,10380,22423,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,ita,0.4579625930633739,0.3571392211758717,1.2823083153834065,100,10088,22028,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,ukr,0.7408429620620293,0.3571392211758717,2.0743814124442084,100,15837,21377,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,dan,0.4927233894600904,0.3571392211758717,1.3796395361949083,100,9920,20133,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,nob,0.48809225369766857,0.3571392211758717,1.3666722240437144,100,9735,19945,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,isl,0.5824790745791404,0.3571392211758717,1.630958013128166,100,12387,21266,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,ara,0.9728524443948938,0.3571392211758717,2.724014576701495,100,17452,17939,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,est,0.5319621189701095,0.3571392211758717,1.4895090973728338,100,10785,20274,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,hin,1.4509794073329985,0.3571392211758717,4.062783702545148,100,28889,19910,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,jpn,0.9414893617021277,0.3571392211758717,2.6361970511172035,100,10443,11092,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,mar,1.4059809276918804,0.3571392211758717,3.9367866768111446,100,30372,21602,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,ibm-granite/granite-3.2-8b-instruct,nld,0.46668831771364944,0.3571392211758717,1.306740593142053,100,10059,21554,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,zho,1.2975133214920072,0.3571392211758717,3.6330742874444812,100,10227,7882,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,eng,0.3571392211758717,0.3571392211758717,1.0,100,7016,19645,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,eng_metric,0.3561540016168149,0.3571392211758717,0.9972413571497047,100,7049,19792,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,rus,0.6067055942738746,0.3571392211758717,1.698792958881167,100,12884,21236,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,deu,0.4562895041395887,0.3571392211758717,1.277623618703281,100,10251,22466,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,fra,0.4629175400258663,0.3571392211758717,1.2961823081254482,100,10380,22423,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,ita,0.4579625930633739,0.3571392211758717,1.2823083153834065,100,10088,22028,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,ukr,0.7408429620620293,0.3571392211758717,2.0743814124442084,100,15837,21377,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,dan,0.4927233894600904,0.3571392211758717,1.3796395361949083,100,9920,20133,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,nob,0.48809225369766857,0.3571392211758717,1.3666722240437144,100,9735,19945,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,isl,0.5824790745791404,0.3571392211758717,1.630958013128166,100,12387,21266,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,ara,0.9728524443948938,0.3571392211758717,2.724014576701495,100,17452,17939,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,est,0.5319621189701095,0.3571392211758717,1.4895090973728338,100,10785,20274,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,hin,1.4509794073329985,0.3571392211758717,4.062783702545148,100,28889,19910,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,jpn,0.9414893617021277,0.3571392211758717,2.6361970511172035,100,10443,11092,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,mar,1.4059809276918804,0.3571392211758717,3.9367866768111446,100,30372,21602,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-2b-instruct,nld,0.46668831771364944,0.3571392211758717,1.306740593142053,100,10059,21554,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,zho,1.2975133214920072,0.3571392211758717,3.6330742874444812,100,10227,7882,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,eng,0.3571392211758717,0.3571392211758717,1.0,100,7016,19645,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,eng_metric,0.3561540016168149,0.3571392211758717,0.9972413571497047,100,7049,19792,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,rus,0.6067055942738746,0.3571392211758717,1.698792958881167,100,12884,21236,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,deu,0.4562895041395887,0.3571392211758717,1.277623618703281,100,10251,22466,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,fra,0.4629175400258663,0.3571392211758717,1.2961823081254482,100,10380,22423,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,ita,0.4579625930633739,0.3571392211758717,1.2823083153834065,100,10088,22028,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,ukr,0.7408429620620293,0.3571392211758717,2.0743814124442084,100,15837,21377,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,dan,0.4927233894600904,0.3571392211758717,1.3796395361949083,100,9920,20133,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,nob,0.48809225369766857,0.3571392211758717,1.3666722240437144,100,9735,19945,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,isl,0.5824790745791404,0.3571392211758717,1.630958013128166,100,12387,21266,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,ara,0.9728524443948938,0.3571392211758717,2.724014576701495,100,17452,17939,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,est,0.5319621189701095,0.3571392211758717,1.4895090973728338,100,10785,20274,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,hin,1.4509794073329985,0.3571392211758717,4.062783702545148,100,28889,19910,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,jpn,0.9414893617021277,0.3571392211758717,2.6361970511172035,100,10443,11092,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,mar,1.4059809276918804,0.3571392211758717,3.9367866768111446,100,30372,21602,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning on),Granite,ibm-granite/granite-3.2-8b-instruct,nld,0.46668831771364944,0.3571392211758717,1.306740593142053,100,10059,21554,7016,19645
